Employee_ID,Department,Hire_Year,Salary_Band,Annual_Salary,Remote_Work,Tenure_Years,Manager_Satisfaction,Promotions_Last_5_Years,Overtime_Hours_Per_Month,Attrition
EMP-17314,Sales,2011,Mid Level,83501,Never,13,2.0,1,4,No
EMP-17315,Engineering,2014,Mid Level,88027,Hybrid,10,2.0,0,8,Yes
EMP-17316,Engineering,2011,Mid Level,86293,Hybrid,13,2.0,0,17,Yes
EMP-17317,Marketing,2015,Mid Level,86986,Hybrid,9,1.0,1,11,No
EMP-17318,Engineering,2018,Mid Level,81274,Hybrid,6,3.0,1,9,No
EMP-17319,Engineering,2016,Mid Level,83802,Hybrid,8,2.0,0,21,No
EMP-17320,Engineering,2021,Entry Level,49740,Hybrid,3,5.0,2,29,No
EMP-17321,Sales,2012,Senior,130986,Hybrid,12,2.0,1,6,No
EMP-17322,Sales,2014,Mid Level,80261,Hybrid,10,4.0,0,19,No
EMP-17323,Engineering,2011,Senior,132684,Hybrid,13,3.0,0,11,No
EMP-17324,Engineering,2018,Mid Level,85487,Hybrid,6,5.0,1,4,No
EMP-17325,Engineering,2015,Entry Level,52804,Hybrid,9,1.0,1,33,Yes
EMP-17326,Sales,2016,Mid Level,83297,Fully Remote,8,2.0,0,57,Yes
EMP-17327,Engineering,2010,Entry Level,45406,Hybrid,14,2.0,0,11,Yes
EMP-17328,Sales,2011,Mid Level,84558,Fully Remote,13,1.0,1,6,No
EMP-17329,Engineering,2017,Entry Level,48096,Hybrid,7,1.0,0,119,Yes
EMP-17330,Marketing,2023,Senior,127651,Never,1,1.0,0,13,No
EMP-17331,Engineering,2023,Entry Level,49488,Never,1,2.0,0,17,Yes
EMP-17332,Finance,2021,Mid Level,88961,Hybrid,3,4.0,1,35,No
EMP-17333,Engineering,2022,Entry Level,49120,Hybrid,2,1.0,0,9,No
EMP-17334,Engineering,2014,Mid Level,83295,Hybrid,10,4.0,1,13,No
EMP-17335,Sales,2010,Mid Level,85486,Hybrid,14,5.0,0,15,Yes
EMP-17336,Sales,2016,Entry Level,52961,Hybrid,8,3.0,0,16,Yes
EMP-17337,Finance,2020,Entry Level,53188,Never,4,1.0,0,15,Yes
EMP-17338,Marketing,2017,Mid Level,82515,Never,7,3.0,0,6,No
EMP-17339,Sales,2014,Mid Level,87309,Never,10,5.0,0,36,Yes
EMP-17340,Sales,2011,Mid Level,81145,Hybrid,13,3.0,0,11,No
EMP-17341,Engineering,2012,Entry Level,54678,Hybrid,12,3.0,0,9,Yes
EMP-17342,Engineering,2022,Senior,126023,Fully Remote,2,2.0,0,1,Yes
EMP-17343,Sales,2012,Entry Level,54858,Hybrid,12,5.0,0,5,Yes
EMP-17344,Engineering,2017,Entry Level,49887,Hybrid,7,4.0,0,6,Yes
EMP-17345,Engineering,2010,Mid Level,85860,Fully Remote,14,2.0,1,3,No
EMP-17346,Engineering,2023,Mid Level,88924,Hybrid,1,2.0,1,11,No
EMP-17347,Finance,2019,Mid Level,83528,Hybrid,5,,0,3,No
EMP-17348,Engineering,2012,Entry Level,51941,Never,12,3.0,0,1,No
EMP-17349,Marketing,2010,Entry Level,47731,Fully Remote,14,3.0,1,20,No
EMP-17350,Sales,2022,Entry Level,52745,Fully Remote,2,1.0,0,11,No
EMP-17351,Finance,2011,Mid Level,87121,Never,13,1.0,0,8,Yes
EMP-17352,Engineering,2017,Senior,133598,Fully Remote,7,4.0,0,9,No
EMP-17353,Engineering,2015,Entry Level,47245,Hybrid,9,1.0,0,1,No
EMP-17354,Engineering,2012,Entry Level,50829,Hybrid,12,4.0,0,53,No
EMP-17355,Sales,2017,Mid Level,85411,Hybrid,7,2.0,0,22,Yes
EMP-17356,Engineering,2018,Entry Level,54846,Never,6,3.0,2,25,No
EMP-17357,Sales,2016,Entry Level,46469,Never,8,4.0,1,3,No
EMP-17358,Engineering,2013,Entry Level,49404,Hybrid,11,4.0,1,8,No
EMP-17359,Engineering,2015,Mid Level,87458,Never,9,3.0,1,35,No
EMP-17360,Marketing,2011,Entry Level,48173,Hybrid,13,5.0,0,7,Yes
EMP-17361,Engineering,2018,Entry Level,54035,Hybrid,6,2.0,0,50,Yes
EMP-17362,Engineering,2019,Executive,204226,Never,5,4.0,0,24,Yes
EMP-17363,Engineering,2016,Mid Level,82632,Never,8,3.0,0,3,No
EMP-17364,Finance,2020,Entry Level,47952,Hybrid,4,4.0,0,5,No
EMP-17365,Marketing,2019,Entry Level,48029,Hybrid,5,5.0,0,2,Yes
EMP-17366,Sales,2011,Entry Level,53731,Hybrid,13,1.0,0,1,Yes
EMP-17367,Finance,2019,Mid Level,82739,Fully Remote,5,,0,1,No
EMP-17368,Marketing,2011,Senior,131932,Hybrid,13,5.0,1,3,No
EMP-17369,Finance,2017,Entry Level,49803,Hybrid,7,4.0,0,16,No
EMP-17370,Sales,2012,Entry Level,46803,Fully Remote,12,1.0,1,9,No
EMP-17371,Marketing,2012,Entry Level,52414,Hybrid,12,4.0,1,18,No
EMP-17372,Sales,2015,Senior,134939,Hybrid,9,1.0,0,22,No
EMP-17373,Engineering,2023,Entry Level,48824,Hybrid,1,1.0,1,49,No
EMP-17374,Engineering,2017,Mid Level,89215,Hybrid,7,4.0,0,14,No
EMP-17375,Sales,2023,Entry Level,51043,Hybrid,1,5.0,2,7,Yes
EMP-17376,Sales,2023,Senior,127316,Fully Remote,1,5.0,1,2,No
EMP-17377,Engineering,2023,Entry Level,51645,Hybrid,1,2.0,1,15,Yes
EMP-17378,Sales,2010,Entry Level,50847,Never,14,1.0,1,42,Yes
EMP-17379,Marketing,2018,Entry Level,53190,Never,6,3.0,1,5,No
EMP-17380,Sales,2019,Mid Level,85773,Hybrid,5,3.0,0,20,No
EMP-17381,Sales,2020,Mid Level,84838,Hybrid,4,1.0,0,8,Yes
EMP-17382,Engineering,2023,Executive,198862,Hybrid,1,5.0,0,15,No
EMP-17383,Sales,2015,Executive,197895,Hybrid,9,1.0,1,2,Yes
EMP-17384,Sales,2011,Mid Level,89518,Hybrid,13,4.0,0,27,No
EMP-17385,Engineering,2020,Mid Level,86466,Never,4,3.0,0,8,No
EMP-17386,Sales,2015,Entry Level,49063,Hybrid,9,4.0,1,30,No
EMP-17387,Sales,2013,Entry Level,52282,Hybrid,11,5.0,2,0,No
EMP-17388,Engineering,2014,Mid Level,80347,Hybrid,10,2.0,0,0,Yes
EMP-17389,Finance,2016,Entry Level,48359,Hybrid,8,3.0,1,28,No
EMP-17390,Engineering,2022,Entry Level,50234,Hybrid,2,3.0,1,9,No
EMP-17391,Marketing,2013,Entry Level,48621,Hybrid,11,2.0,0,19,Yes
EMP-17392,Marketing,2011,Senior,132816,Hybrid,13,2.0,2,32,Yes
EMP-17393,Finance,2018,Entry Level,52567,Hybrid,6,5.0,0,46,Yes
EMP-17394,Marketing,2018,Mid Level,80930,Fully Remote,6,3.0,2,12,No
EMP-17395,Engineering,2010,Mid Level,88515,Hybrid,14,5.0,0,0,Yes
EMP-17396,Engineering,2011,Entry Level,51055,Never,13,1.0,1,8,No
EMP-17397,Engineering,2019,Mid Level,82644,Hybrid,5,5.0,0,25,No
EMP-17398,HR,2022,Mid Level,89857,Hybrid,2,5.0,1,6,No
EMP-17399,Marketing,2021,Mid Level,83677,Fully Remote,3,3.0,0,19,No
EMP-17400,Marketing,2016,Mid Level,86588,Hybrid,8,5.0,0,11,No
EMP-17401,Engineering,2011,Mid Level,88566,Hybrid,13,2.0,0,12,No
EMP-17402,Marketing,2014,Entry Level,47740,Never,10,1.0,0,0,Yes
EMP-17403,HR,2016,Mid Level,80101,Hybrid,8,3.0,1,25,No
EMP-17404,Sales,2018,Mid Level,89273,Never,6,1.0,1,10,Yes
EMP-17405,Sales,2010,Entry Level,53471,Never,14,2.0,0,22,Yes
EMP-17406,Sales,2017,Senior,131190,Hybrid,7,1.0,0,12,Yes
EMP-17407,Finance,2023,Entry Level,52571,Fully Remote,1,4.0,0,73,No
EMP-17408,Engineering,2021,Entry Level,51950,Hybrid,3,5.0,1,0,No
EMP-17409,Marketing,2016,Mid Level,86405,Hybrid,8,3.0,0,1,No
EMP-17410,Engineering,2017,Mid Level,83657,Fully Remote,7,3.0,0,23,No
EMP-17411,Sales,2021,Mid Level,82279,Fully Remote,3,1.0,2,39,Yes
EMP-17412,Engineering,2013,Mid Level,83003,Never,11,3.0,1,12,No
EMP-17413,Finance,2021,Entry Level,49720,Hybrid,3,5.0,1,5,No
EMP-17414,Engineering,2020,Mid Level,82322,Never,4,3.0,0,9,No
EMP-17415,Engineering,2017,Mid Level,82915,Fully Remote,7,3.0,0,4,No
EMP-17416,Marketing,2018,Entry Level,46541,Never,6,3.0,0,17,Yes
EMP-17417,Sales,2019,Senior,129413,Hybrid,5,5.0,0,2,Yes
EMP-17418,Engineering,2018,Senior,132200,Never,6,3.0,0,8,No
EMP-17419,HR,2021,Entry Level,51569,Fully Remote,3,4.0,1,37,No
EMP-17420,Engineering,2011,Entry Level,54279,Hybrid,13,5.0,0,0,No
EMP-17421,HR,2015,Mid Level,80267,Fully Remote,9,1.0,1,41,Yes
EMP-17422,Engineering,2019,Entry Level,50938,Hybrid,5,3.0,1,3,Yes
EMP-17423,Finance,2015,Mid Level,81423,Hybrid,9,1.0,1,6,No
EMP-17424,Engineering,2023,Mid Level,87298,Fully Remote,1,5.0,0,0,No
EMP-17425,Engineering,2013,Executive,196381,Hybrid,11,,0,16,No
EMP-17426,Marketing,2015,Entry Level,45384,Fully Remote,9,1.0,0,13,Yes
EMP-17427,Finance,2023,Senior,133083,Fully Remote,1,1.0,0,42,No
EMP-17428,Sales,2018,Entry Level,48050,Hybrid,6,1.0,2,11,Yes
EMP-17429,Marketing,2013,Entry Level,48725,Hybrid,11,2.0,1,5,Yes
EMP-17430,Sales,2010,Mid Level,80513,Hybrid,14,3.0,0,15,No
EMP-17431,Sales,2010,Mid Level,89134,Hybrid,14,4.0,1,47,No
EMP-17432,Marketing,2015,Executive,197309,Hybrid,9,5.0,1,7,No
EMP-17433,Marketing,2016,Entry Level,45717,Hybrid,8,5.0,1,8,No
EMP-17434,Engineering,2023,Mid Level,82810,Hybrid,1,4.0,1,3,No
EMP-17435,Finance,2023,Entry Level,48245,Hybrid,1,5.0,2,3,No
EMP-17436,Marketing,2018,Mid Level,84474,Fully Remote,6,1.0,2,1,No
EMP-17437,Sales,2019,Mid Level,86398,Fully Remote,5,4.0,0,0,No
EMP-17438,Marketing,2014,Mid Level,87779,Fully Remote,10,5.0,1,7,No
EMP-17439,Sales,2020,Entry Level,47552,Hybrid,4,2.0,1,36,Yes
EMP-17440,Engineering,2015,Entry Level,54005,Hybrid,9,5.0,0,35,Yes
EMP-17441,Marketing,2010,Mid Level,81062,Never,14,5.0,0,22,Yes
EMP-17442,Marketing,2017,Mid Level,85648,Fully Remote,7,2.0,1,15,Yes
EMP-17443,Engineering,2016,Entry Level,48104,Never,8,3.0,0,6,No
EMP-17444,Sales,2020,Mid Level,85165,Never,4,2.0,0,7,No
EMP-17445,Sales,2020,Executive,201699,Never,4,5.0,0,9,Yes
EMP-17446,Engineering,2011,Entry Level,46321,Hybrid,13,2.0,2,11,No
EMP-17447,Sales,2011,Senior,129692,Hybrid,13,,1,20,No
EMP-17448,Engineering,2010,Entry Level,53313,Never,14,3.0,1,7,No
EMP-17449,Sales,2021,Mid Level,85831,Never,3,1.0,0,15,Yes
EMP-17450,Engineering,2017,Executive,198020,Hybrid,7,2.0,0,7,Yes
EMP-17451,Marketing,2017,Entry Level,49753,Fully Remote,7,1.0,2,12,No
EMP-17452,Engineering,2020,Entry Level,46653,Fully Remote,4,1.0,0,10,Yes
EMP-17453,Marketing,2010,Executive,200934,Hybrid,14,3.0,1,18,No
EMP-17454,HR,2023,Mid Level,86935,Never,1,3.0,1,10,No
EMP-17455,Sales,2014,Mid Level,88941,Never,10,2.0,1,2,Yes
EMP-17456,Engineering,2010,Senior,126926,Hybrid,14,2.0,0,4,Yes
EMP-17457,Sales,2011,Mid Level,81976,Hybrid,13,4.0,1,40,No
EMP-17458,Engineering,2019,Entry Level,45672,Hybrid,5,5.0,0,22,Yes
EMP-17459,Finance,2019,Mid Level,80987,Hybrid,5,5.0,0,23,No
EMP-17460,Sales,2018,Entry Level,54336,Hybrid,6,2.0,1,3,No
EMP-17461,Marketing,2021,Senior,129845,Never,3,3.0,0,8,No
EMP-17462,Sales,2013,Mid Level,87474,Fully Remote,11,1.0,1,2,No
EMP-17463,HR,2022,Entry Level,48988,Never,2,3.0,0,4,No
EMP-17464,Engineering,2012,Mid Level,82965,Hybrid,12,5.0,0,11,No
EMP-17465,Sales,2020,Entry Level,52010,Never,4,4.0,2,82,Yes
EMP-17466,Engineering,2019,Executive,203376,Never,5,2.0,2,20,No
EMP-17467,Engineering,2015,Entry Level,50956,Hybrid,9,5.0,0,10,Yes
EMP-17468,Engineering,2018,Senior,126502,Hybrid,6,3.0,0,17,No
EMP-17469,Finance,2017,Senior,131860,Hybrid,7,3.0,0,37,Yes
EMP-17470,Engineering,2020,Mid Level,83001,Hybrid,4,2.0,0,0,Yes
EMP-17471,Sales,2015,Mid Level,87915,Hybrid,9,4.0,0,9,No
EMP-17472,Engineering,2015,Entry Level,51679,Hybrid,9,1.0,1,37,No
EMP-17473,Marketing,2015,Mid Level,88166,Hybrid,9,2.0,0,7,No
EMP-17474,Sales,2023,Senior,127121,Hybrid,1,,0,6,No
EMP-17475,Engineering,2012,Entry Level,48742,Fully Remote,12,5.0,0,9,No
EMP-17476,Sales,2014,Senior,133188,Fully Remote,10,4.0,0,2,No
EMP-17477,Engineering,2019,Mid Level,89499,Hybrid,5,3.0,1,13,No
EMP-17478,Engineering,2010,Senior,126704,Hybrid,14,3.0,0,14,No
EMP-17479,Sales,2021,Entry Level,46471,Fully Remote,3,5.0,0,0,No
EMP-17480,Sales,2014,Entry Level,46568,Never,10,4.0,0,7,No
EMP-17481,Sales,2015,Entry Level,53157,Hybrid,9,5.0,0,0,Yes
EMP-17482,Sales,2018,Mid Level,88459,Hybrid,6,5.0,0,12,No
EMP-17483,HR,2016,Mid Level,85294,Never,8,5.0,0,53,No
EMP-17484,Engineering,2015,Entry Level,52350,Hybrid,9,5.0,0,10,No
EMP-17485,Sales,2010,Entry Level,53903,Hybrid,14,3.0,1,2,No
EMP-17486,Engineering,2020,Senior,129658,Hybrid,4,5.0,2,21,Yes
EMP-17487,Sales,2020,Executive,196985,Hybrid,4,1.0,2,12,No
EMP-17488,Engineering,2016,Senior,126942,Fully Remote,8,1.0,1,16,No
EMP-17489,Engineering,2018,Entry Level,52017,Hybrid,6,2.0,0,1,Yes
EMP-17490,Sales,2015,Entry Level,46764,Hybrid,9,5.0,0,27,Yes
EMP-17491,Engineering,2020,Mid Level,85136,Hybrid,4,2.0,1,6,No
EMP-17492,Engineering,2023,Mid Level,87013,Hybrid,1,2.0,0,12,No
EMP-17493,Engineering,2021,Mid Level,89824,Hybrid,3,5.0,1,0,No
EMP-17494,Engineering,2010,Entry Level,51569,Never,14,4.0,0,60,No
EMP-17495,Engineering,2014,Entry Level,47708,Never,10,4.0,0,6,Yes
EMP-17496,Engineering,2016,Mid Level,80242,Hybrid,8,2.0,0,3,Yes
EMP-17497,Engineering,2017,Mid Level,85052,Fully Remote,7,1.0,2,15,No
EMP-17498,HR,2022,Entry Level,54791,Fully Remote,2,3.0,0,2,No
EMP-17499,Sales,2016,Senior,128971,Hybrid,8,3.0,0,5,Yes
EMP-17500,Sales,2018,Entry Level,48284,Hybrid,6,2.0,0,4,Yes
EMP-17501,Marketing,2010,Mid Level,86963,Never,14,4.0,1,65,Yes
EMP-17502,Engineering,2017,Entry Level,45701,Hybrid,7,4.0,1,1,No
EMP-17503,Marketing,2019,Mid Level,81709,Hybrid,5,2.0,1,2,No
EMP-17504,Engineering,2022,Entry Level,50243,Hybrid,2,3.0,0,7,No
EMP-17505,Marketing,2015,Mid Level,84903,Never,9,1.0,1,34,Yes
EMP-17506,HR,2020,Entry Level,54652,Fully Remote,4,5.0,0,26,No
EMP-17507,Engineering,2020,Entry Level,54814,Never,4,1.0,0,90,Yes
EMP-17508,Sales,2023,Entry Level,51185,Fully Remote,1,3.0,0,9,No
EMP-17509,Finance,2010,Entry Level,54153,Never,14,1.0,1,11,Yes
EMP-17510,Marketing,2011,Mid Level,86086,Hybrid,13,5.0,0,6,Yes
EMP-17511,Engineering,2011,Mid Level,82333,Hybrid,13,4.0,0,63,Yes
EMP-17512,Engineering,2023,Entry Level,46742,Hybrid,1,1.0,0,6,Yes
EMP-17513,HR,2020,Mid Level,88531,Hybrid,4,1.0,1,7,Yes
EMP-17514,Engineering,2011,Mid Level,85296,Hybrid,13,3.0,0,34,Yes
EMP-17515,Sales,2023,Mid Level,85187,Fully Remote,1,4.0,0,76,No
EMP-17516,Marketing,2012,Entry Level,47781,Hybrid,12,4.0,1,5,No
EMP-17517,Finance,2014,Mid Level,84477,Hybrid,10,3.0,1,3,Yes
EMP-17518,Sales,2018,Mid Level,81246,Fully Remote,6,1.0,1,3,No
EMP-17519,Finance,2010,Mid Level,86773,Never,14,3.0,1,8,No
EMP-17520,Engineering,2012,Entry Level,45624,Never,12,4.0,1,17,No
EMP-17521,Engineering,2018,Mid Level,89073,Hybrid,6,1.0,1,2,No
EMP-17522,Engineering,2013,Mid Level,81749,Never,11,4.0,0,16,No
EMP-17523,Sales,2012,Entry Level,52317,Hybrid,12,5.0,1,17,No
EMP-17524,Engineering,2022,Mid Level,83751,Hybrid,2,5.0,0,10,No
EMP-17525,Engineering,2015,Entry Level,45508,Hybrid,9,3.0,0,20,No
EMP-17526,Sales,2016,Entry Level,54208,Fully Remote,8,5.0,1,2,No
EMP-17527,Engineering,2017,Mid Level,86567,Hybrid,7,5.0,2,16,No
EMP-17528,HR,2023,Entry Level,47575,Hybrid,1,2.0,1,2,No
EMP-17529,HR,2021,Entry Level,48100,Hybrid,3,1.0,0,30,No
EMP-17530,Engineering,2023,Senior,131424,Hybrid,1,3.0,1,6,No
EMP-17531,Engineering,2016,Executive,202297,Hybrid,8,2.0,0,3,Yes
EMP-17532,Engineering,2014,Mid Level,86307,Hybrid,10,4.0,1,13,No
EMP-17533,Finance,2016,Senior,130849,Hybrid,8,1.0,0,6,No
EMP-17534,Sales,2015,Entry Level,50556,Hybrid,9,3.0,0,11,Yes
EMP-17535,Sales,2020,Mid Level,84304,Never,4,3.0,0,12,Yes
EMP-17536,Marketing,2015,Entry Level,54553,Fully Remote,9,4.0,0,1,Yes
EMP-17537,Sales,2012,Entry Level,50625,Hybrid,12,1.0,0,27,No
EMP-17538,Sales,2023,Senior,129625,Hybrid,1,5.0,0,14,No
EMP-17539,Sales,2020,Mid Level,81208,Hybrid,4,,1,9,No
EMP-17540,Sales,2010,Entry Level,49346,Never,14,4.0,2,2,Yes
EMP-17541,Sales,2020,Entry Level,51747,Fully Remote,4,5.0,0,14,No
EMP-17542,Engineering,2015,Mid Level,86628,Fully Remote,9,4.0,0,9,No
EMP-17543,Engineering,2013,Entry Level,53155,Fully Remote,11,1.0,0,23,Yes
EMP-17544,Engineering,2019,Senior,134480,Never,5,3.0,0,1,No
EMP-17545,Sales,2013,Mid Level,89634,Hybrid,11,5.0,1,21,No
EMP-17546,Marketing,2015,Mid Level,87566,Never,9,5.0,0,6,Yes
EMP-17547,Engineering,2014,Mid Level,88820,Hybrid,10,1.0,2,2,No
EMP-17548,Engineering,2023,Entry Level,50602,Hybrid,1,1.0,0,3,No
EMP-17549,Marketing,2010,Entry Level,53711,Hybrid,14,4.0,0,0,No
EMP-17550,Engineering,2010,Mid Level,81503,Hybrid,14,4.0,1,0,No
EMP-17551,HR,2016,Senior,134455,Hybrid,8,5.0,0,3,No
EMP-17552,Finance,2023,Entry Level,52853,Hybrid,1,2.0,0,0,Yes
EMP-17553,Sales,2017,Executive,201133,Hybrid,7,5.0,1,10,No
EMP-17554,Sales,2019,Entry Level,52788,Never,5,5.0,1,26,Yes
EMP-17555,Engineering,2016,Entry Level,54831,Hybrid,8,2.0,0,20,Yes
EMP-17556,Engineering,2019,Entry Level,54338,Hybrid,5,3.0,0,4,No
EMP-17557,Sales,2021,Mid Level,85506,Hybrid,3,4.0,0,10,No
EMP-17558,Sales,2010,Mid Level,83143,Never,14,5.0,0,1,No
EMP-17559,Engineering,2019,Entry Level,47292,Hybrid,5,4.0,0,9,Yes
EMP-17560,Sales,2021,Mid Level,84344,Hybrid,3,,0,3,No
EMP-17561,Engineering,2022,Entry Level,48808,Hybrid,2,2.0,0,27,No
EMP-17562,Engineering,2023,Mid Level,83772,Never,1,2.0,1,43,No
EMP-17563,HR,2011,Senior,126736,Fully Remote,13,5.0,2,5,No
EMP-17564,Sales,2020,Senior,125107,Hybrid,4,4.0,1,7,No
EMP-17565,Sales,2022,Mid Level,83858,Never,2,3.0,1,1,No
EMP-17566,Finance,2017,Mid Level,86695,Hybrid,7,3.0,0,17,No
EMP-17567,HR,2020,Mid Level,84581,Hybrid,4,4.0,0,0,No
EMP-17568,Engineering,2014,Senior,125099,Hybrid,10,5.0,0,7,No
EMP-17569,Engineering,2022,Entry Level,50563,Hybrid,2,2.0,1,7,Yes
EMP-17570,Engineering,2020,Entry Level,52981,Hybrid,4,3.0,2,20,No
EMP-17571,Sales,2012,Mid Level,89535,Hybrid,12,5.0,2,6,No
EMP-17572,Engineering,2016,Mid Level,82693,Hybrid,8,,2,14,No
EMP-17573,Engineering,2012,Mid Level,87538,Hybrid,12,1.0,0,1,No
EMP-17574,HR,2011,Entry Level,46288,Hybrid,13,5.0,0,4,No
EMP-17575,Finance,2016,Entry Level,52129,Hybrid,8,3.0,2,70,No
EMP-17576,Engineering,2012,Mid Level,80636,Fully Remote,12,3.0,0,37,Yes
EMP-17577,Engineering,2014,Mid Level,87286,Hybrid,10,1.0,0,1,No
EMP-17578,Engineering,2018,Senior,129669,Hybrid,6,3.0,0,9,No
EMP-17579,Engineering,2023,Entry Level,51289,Hybrid,1,3.0,1,10,No
EMP-17580,Marketing,2015,Mid Level,89295,Hybrid,9,,1,9,No
EMP-17581,Marketing,2012,Entry Level,51631,Never,12,5.0,0,17,No
EMP-17582,Engineering,2019,Entry Level,48958,Never,5,4.0,0,27,Yes
EMP-17583,Engineering,2018,Mid Level,84973,Never,6,1.0,2,35,Yes
EMP-17584,HR,2020,Senior,125185,Hybrid,4,5.0,1,43,No
EMP-17585,Finance,2011,Senior,128578,Hybrid,13,1.0,2,10,No
EMP-17586,Engineering,2015,Mid Level,84612,Hybrid,9,5.0,2,4,No
EMP-17587,Engineering,2014,Entry Level,49989,Hybrid,10,5.0,1,13,No
EMP-17588,Marketing,2011,Entry Level,54459,Hybrid,13,1.0,0,24,Yes
EMP-17589,Finance,2023,Mid Level,84875,Never,1,1.0,0,41,Yes
EMP-17590,Engineering,2018,Senior,133323,Hybrid,6,1.0,0,1,Yes
EMP-17591,Engineering,2011,Senior,131458,Never,13,4.0,0,13,No
EMP-17592,Engineering,2022,Senior,131722,Never,2,1.0,2,2,Yes
EMP-17593,Engineering,2018,Mid Level,89913,Fully Remote,6,1.0,0,1,Yes
EMP-17594,Finance,2017,Entry Level,53567,Hybrid,7,4.0,1,30,No
EMP-17595,Finance,2022,Senior,130151,Fully Remote,2,1.0,0,31,Yes
EMP-17596,Engineering,2019,Mid Level,89143,Hybrid,5,2.0,0,23,No
EMP-17597,Engineering,2014,Mid Level,85933,Hybrid,10,,1,23,No
EMP-17598,Engineering,2016,Mid Level,81581,Hybrid,8,2.0,0,9,Yes
EMP-17599,Marketing,2023,Senior,130558,Hybrid,1,3.0,1,4,No
EMP-17600,Marketing,2013,Entry Level,48429,Fully Remote,11,3.0,0,11,Yes
EMP-17601,Engineering,2015,Senior,125011,Hybrid,9,1.0,0,23,Yes
EMP-17602,Engineering,2019,Entry Level,52269,Never,5,5.0,0,21,Yes
EMP-17603,HR,2020,Senior,132202,Hybrid,4,2.0,1,80,Yes
EMP-17604,Sales,2018,Entry Level,46762,Hybrid,6,5.0,2,3,No
EMP-17605,Engineering,2019,Mid Level,83051,Hybrid,5,4.0,0,0,No
EMP-17606,Sales,2019,Executive,195319,Hybrid,5,2.0,0,4,No
EMP-17607,Marketing,2018,Mid Level,82598,Fully Remote,6,3.0,0,22,Yes
EMP-17608,Sales,2021,Entry Level,52146,Hybrid,3,1.0,1,29,No
EMP-17609,Marketing,2012,Mid Level,80178,Never,12,2.0,0,2,Yes
EMP-17610,Engineering,2014,Mid Level,85773,Hybrid,10,,0,9,No
EMP-17611,Sales,2020,Mid Level,82456,Hybrid,4,5.0,0,2,Yes
EMP-17612,Marketing,2016,Entry Level,50279,Hybrid,8,1.0,0,7,Yes
EMP-17613,Sales,2017,Entry Level,53317,Hybrid,7,3.0,0,0,Yes
EMP-17614,Marketing,2019,Entry Level,51820,Fully Remote,5,1.0,0,5,Yes
EMP-17615,Marketing,2022,Entry Level,52009,Hybrid,2,4.0,0,1,No
EMP-17616,Marketing,2012,Senior,127674,Hybrid,12,5.0,2,2,No
EMP-17617,Engineering,2012,Mid Level,89856,Hybrid,12,3.0,2,3,No
EMP-17618,Engineering,2014,Mid Level,89245,Hybrid,10,3.0,1,6,No
EMP-17619,Sales,2017,Mid Level,83648,Hybrid,7,3.0,0,1,No
EMP-17620,Sales,2021,Senior,126555,Hybrid,3,,0,43,Yes
EMP-17621,Engineering,2020,Mid Level,86648,Never,4,5.0,2,7,No
EMP-17622,Finance,2022,Executive,198553,Hybrid,2,4.0,0,3,No
EMP-17623,Sales,2021,Senior,134054,Hybrid,3,4.0,1,3,No
EMP-17624,Engineering,2015,Senior,128515,Fully Remote,9,3.0,1,13,No
EMP-17625,Sales,2022,Entry Level,52146,Fully Remote,2,4.0,0,10,No
EMP-17626,Marketing,2013,Executive,199285,Hybrid,11,2.0,0,3,Yes
EMP-17627,Sales,2017,Entry Level,47524,Fully Remote,7,3.0,1,102,No
EMP-17628,HR,2019,Entry Level,52063,Fully Remote,5,5.0,0,26,No
EMP-17629,Finance,2017,Mid Level,89862,Hybrid,7,1.0,2,9,No
EMP-17630,Marketing,2010,Senior,127648,Hybrid,14,2.0,0,16,No
EMP-17631,Marketing,2017,Senior,128856,Hybrid,7,1.0,2,3,Yes
EMP-17632,Marketing,2018,Entry Level,48126,Hybrid,6,3.0,0,16,No
EMP-17633,Sales,2013,Mid Level,86470,Hybrid,11,4.0,2,3,No
EMP-17634,Engineering,2010,Mid Level,84707,Never,14,4.0,1,22,No
EMP-17635,HR,2022,Entry Level,53561,Never,2,1.0,0,10,Yes
EMP-17636,Engineering,2019,Entry Level,53056,Fully Remote,5,1.0,0,4,Yes
EMP-17637,Sales,2014,Entry Level,49746,Hybrid,10,2.0,1,19,No
EMP-17638,Engineering,2016,Entry Level,53006,Hybrid,8,4.0,0,12,Yes
EMP-17639,Engineering,2014,Mid Level,86701,Fully Remote,10,4.0,0,7,No
EMP-17640,Engineering,2012,Mid Level,82907,Hybrid,12,1.0,0,23,Yes
EMP-17641,Marketing,2017,Senior,130725,Fully Remote,7,4.0,0,16,No
EMP-17642,Engineering,2021,Mid Level,87575,Never,3,2.0,0,12,Yes
EMP-17643,Sales,2010,Mid Level,87208,Hybrid,14,2.0,2,14,No
EMP-17644,Engineering,2020,Mid Level,83285,Fully Remote,4,1.0,0,3,Yes
EMP-17645,Marketing,2010,Mid Level,80346,Hybrid,14,5.0,0,3,No
EMP-17646,Engineering,2023,Mid Level,83453,Never,1,2.0,0,7,Yes
EMP-17647,Finance,2021,Entry Level,49442,Hybrid,3,2.0,0,18,No
EMP-17648,Sales,2012,Mid Level,85781,Hybrid,12,5.0,0,1,Yes
EMP-17649,Engineering,2021,Entry Level,47764,Fully Remote,3,2.0,0,4,No
