Employee_ID,Department,Hire_Year,Salary_Band,Annual_Salary,Remote_Work,Tenure_Years,Manager_Satisfaction,Promotions_Last_5_Years,Overtime_Hours_Per_Month,Attrition,Attrition_Probability,Flight_Risk_Tier,Estimated_Cost_of_Turnover
EMP-19173,Engineering,2018,Entry Level,49955,Hybrid,6,3.0,0,12,No,0.3334718050022796,Low Risk,9991.0
EMP-19174,Sales,2010,Entry Level,52225,Never,14,4.0,0,8,No,0.369868324871151,Medium Risk,10445.0
EMP-19175,Engineering,2021,Mid Level,86253,Never,3,2.0,0,15,No,0.4005416976643408,Medium Risk,17250.600000000002
EMP-19176,Marketing,2010,Mid Level,80351,Hybrid,14,2.0,2,1,Yes,0.3099223451737869,Low Risk,16070.2
EMP-19177,Finance,2014,Mid Level,84520,Hybrid,10,4.0,0,15,No,0.22569366600889967,Low Risk,16904.0
EMP-19178,Sales,2010,Senior,125241,Hybrid,14,4.0,0,24,No,0.22880866935163138,Low Risk,25048.2
EMP-19179,Sales,2017,Senior,128987,Fully Remote,7,4.0,0,14,No,0.22397439452118426,Low Risk,25797.4
EMP-19180,Engineering,2018,Entry Level,52964,Hybrid,6,3.0,2,0,No,0.2002242784748909,Low Risk,10592.800000000001
EMP-19181,Engineering,2014,Mid Level,84850,Hybrid,10,4.0,0,8,No,0.23586642520562232,Low Risk,16970.0
EMP-19182,Sales,2016,Mid Level,80622,Never,8,3.0,2,13,No,0.17236068576329677,Low Risk,16124.400000000001
EMP-19183,Marketing,2022,Mid Level,88424,Never,2,2.0,0,3,No,0.38337741511429546,Medium Risk,17684.8
EMP-19184,Engineering,2021,Entry Level,50416,Hybrid,3,2.0,0,2,No,0.45661833074361197,Medium Risk,10083.2
EMP-19185,Engineering,2010,Entry Level,49442,Hybrid,14,4.0,0,16,No,0.33621846727764715,Low Risk,9888.400000000001
EMP-19186,Marketing,2022,Mid Level,80429,Never,2,1.0,1,14,Yes,0.28774334410546876,Low Risk,16085.800000000001
EMP-19187,Marketing,2021,Senior,128127,Hybrid,3,5.0,2,0,No,0.09389358798543027,Low Risk,25625.4
EMP-19188,Sales,2022,Mid Level,80826,Hybrid,2,5.0,0,23,No,0.11777358962173237,Low Risk,16165.2
EMP-19189,Marketing,2023,Senior,130335,Fully Remote,1,5.0,1,4,No,0.06990325942287237,Low Risk,26067.0
EMP-19190,Engineering,2016,Mid Level,84566,Never,8,5.0,0,2,No,0.3367394712567027,Low Risk,16913.2
EMP-19191,Sales,2010,Entry Level,52767,Hybrid,14,3.0,0,13,No,0.3817863967728314,Medium Risk,10553.400000000001
EMP-19192,Engineering,2021,Mid Level,86962,Fully Remote,3,5.0,0,13,No,0.11634754385278981,Low Risk,17392.4
EMP-19193,HR,2013,Entry Level,50583,Fully Remote,11,2.0,2,33,Yes,0.7040055277892592,High Risk,10116.6
EMP-19194,Engineering,2020,Mid Level,88712,Fully Remote,4,3.0,1,10,No,0.08912659967757806,Low Risk,17742.4
EMP-19195,Sales,2010,Mid Level,85582,Hybrid,14,4.0,0,3,No,0.22761877479007242,Low Risk,17116.4
EMP-19196,Engineering,2010,Mid Level,82630,Hybrid,14,3.0,1,10,No,0.09088748863903348,Low Risk,16526.0
EMP-19197,Marketing,2021,Entry Level,45322,Never,3,4.0,2,3,No,0.19492538863723477,Low Risk,9064.4
EMP-19198,Engineering,2010,Mid Level,89534,Hybrid,14,5.0,0,27,No,0.23136323610085607,Low Risk,17906.8
EMP-19199,Marketing,2018,Mid Level,81742,Hybrid,6,3.0,1,5,No,0.10165007784238504,Low Risk,16348.400000000001
EMP-19200,Marketing,2014,Entry Level,52286,Hybrid,10,1.0,1,0,No,0.49220837411445684,Medium Risk,10457.2
EMP-19201,Sales,2014,Mid Level,89004,Fully Remote,10,2.0,1,18,No,0.3365773505786213,Low Risk,17800.8
EMP-19202,Engineering,2013,Mid Level,82155,Never,11,1.0,0,5,No,0.5692852211807999,Medium Risk,16431.0
EMP-19203,Finance,2014,Entry Level,51379,Hybrid,10,1.0,0,2,No,0.6107509425577524,Medium Risk,10275.800000000001
EMP-19204,Engineering,2015,Entry Level,52008,Hybrid,9,4.0,0,8,Yes,0.3332836557755908,Low Risk,10401.6
EMP-19205,Engineering,2021,Entry Level,45731,Hybrid,3,3.0,0,23,No,0.2009201574216181,Low Risk,9146.2
EMP-19206,Sales,2022,Entry Level,50869,Hybrid,2,1.0,0,4,No,0.4741614560796457,Medium Risk,10173.800000000001
EMP-19207,Finance,2014,Entry Level,54875,Hybrid,10,2.0,0,2,Yes,0.6298346494749919,Medium Risk,10975.0
EMP-19208,Marketing,2014,Mid Level,80250,Hybrid,10,2.0,1,14,No,0.3240167861213146,Low Risk,16050.0
EMP-19209,Finance,2018,Mid Level,82498,Hybrid,6,2.0,1,1,Yes,0.3587660802158257,Medium Risk,16499.600000000002
EMP-19210,Engineering,2018,Senior,128821,Hybrid,6,2.0,0,5,Yes,0.5619399015883736,Medium Risk,25764.2
EMP-19211,Engineering,2014,Mid Level,85257,Fully Remote,10,4.0,1,20,No,0.10169183616140516,Low Risk,17051.4
EMP-19212,Sales,2013,Entry Level,49046,Hybrid,11,5.0,1,27,No,0.18305779092465715,Low Risk,9809.2
EMP-19213,Marketing,2020,Mid Level,80195,Never,4,1.0,0,55,Yes,0.8221024901942866,High Risk,16039.0
EMP-19214,Marketing,2010,Mid Level,86734,Hybrid,14,3.0,1,0,No,0.10603651034877938,Low Risk,17346.8
EMP-19215,Engineering,2017,Mid Level,84236,Hybrid,7,5.0,0,5,No,0.24636459960423784,Low Risk,16847.2
EMP-19216,Sales,2022,Entry Level,45631,Never,2,5.0,2,2,No,0.20822147458082274,Low Risk,9126.2
EMP-19217,Marketing,2022,Entry Level,46473,Hybrid,2,3.0,2,38,No,0.28949434250780376,Low Risk,9294.6
EMP-19218,Finance,2014,Entry Level,51078,Hybrid,10,1.0,0,17,Yes,0.6257843520791628,Medium Risk,10215.6
EMP-19219,Marketing,2023,Entry Level,46069,Never,1,2.0,0,12,No,0.5461804231943309,Medium Risk,9213.800000000001
EMP-19220,Sales,2018,Mid Level,86130,Hybrid,6,3.0,0,5,Yes,0.22911725707916283,Low Risk,17226.0
EMP-19221,Sales,2017,Mid Level,86144,Hybrid,7,3.0,0,1,No,0.23140229706574633,Low Risk,17228.8
EMP-19222,Engineering,2011,Executive,195340,Hybrid,13,5.0,0,1,No,0.2377357996429617,Low Risk,39068.0
EMP-19223,Engineering,2011,Executive,200697,Fully Remote,13,4.0,0,13,No,0.229006658894303,Low Risk,40139.4
EMP-19224,Engineering,2022,Entry Level,50433,Hybrid,2,1.0,2,11,No,0.4816474142459248,Medium Risk,10086.6
EMP-19225,Marketing,2022,Entry Level,51448,Hybrid,2,4.0,1,14,No,0.17028081584583976,Low Risk,10289.6
EMP-19226,Engineering,2019,Entry Level,51012,Hybrid,5,1.0,0,13,No,0.6233058832846958,Medium Risk,10202.400000000001
EMP-19227,Engineering,2011,Entry Level,48444,Hybrid,13,4.0,0,40,Yes,0.5539678888244357,Medium Risk,9688.800000000001
EMP-19228,Engineering,2013,Entry Level,46914,Never,11,4.0,0,10,No,0.38852887083333165,Medium Risk,9382.800000000001
EMP-19229,Engineering,2016,Mid Level,80866,Hybrid,8,5.0,0,28,No,0.24408780097850863,Low Risk,16173.2
EMP-19230,Finance,2011,Entry Level,50555,Hybrid,13,3.0,0,0,No,0.36198176390931913,Medium Risk,10111.0
EMP-19231,Sales,2012,Senior,129802,Hybrid,12,5.0,2,25,No,0.08733815309219549,Low Risk,25960.4
EMP-19232,Engineering,2017,Senior,126366,Hybrid,7,2.0,0,9,Yes,0.5528756431911994,Medium Risk,25273.2
EMP-19233,Sales,2015,Entry Level,47083,Hybrid,9,3.0,0,35,Yes,0.47546427494260357,Medium Risk,9416.6
EMP-19234,Engineering,2013,Senior,132675,Hybrid,11,5.0,2,47,Yes,0.3979991472473576,Medium Risk,26535.0
EMP-19235,Sales,2011,Mid Level,83915,Hybrid,13,4.0,0,0,No,0.24031945269141722,Low Risk,16783.0
EMP-19236,HR,2019,Mid Level,89336,Fully Remote,5,3.0,0,59,No,0.39563193670493263,Medium Risk,17867.2
EMP-19237,Sales,2010,Senior,133804,Fully Remote,14,3.0,1,15,No,0.09316413565729346,Low Risk,26760.800000000003
EMP-19238,Engineering,2022,Mid Level,82691,Hybrid,2,4.0,1,8,No,0.07066394829385315,Low Risk,16538.2
EMP-19239,Sales,2015,Entry Level,48720,Hybrid,9,2.0,1,11,No,0.4775669728404207,Medium Risk,9744.0
EMP-19240,Engineering,2020,Mid Level,89202,Hybrid,4,4.0,0,8,No,0.22870692963525197,Low Risk,17840.4
EMP-19241,Finance,2011,Entry Level,51199,Never,13,5.0,0,8,No,0.40077703575725165,Medium Risk,10239.800000000001
EMP-19242,Engineering,2011,Senior,130509,Hybrid,13,4.0,1,11,No,0.08899948990890431,Low Risk,26101.800000000003
EMP-19243,Engineering,2015,Mid Level,87315,Hybrid,9,3.0,0,4,No,0.23110533403377181,Low Risk,17463.0
EMP-19244,Sales,2021,Mid Level,88998,Hybrid,3,4.0,0,0,No,0.12558638864085542,Low Risk,17799.600000000002
EMP-19245,Engineering,2012,Senior,130255,Hybrid,12,5.0,0,11,Yes,0.2485203148896594,Low Risk,26051.0
EMP-19246,Sales,2021,Mid Level,81123,Hybrid,3,1.0,1,10,Yes,0.3490710352450474,Low Risk,16224.6
EMP-19247,Engineering,2014,Entry Level,49166,Hybrid,10,5.0,1,4,Yes,0.18971683360436267,Low Risk,9833.2
EMP-19248,Sales,2013,Mid Level,87012,Hybrid,11,3.0,0,10,Yes,0.2275827280566318,Low Risk,17402.4
EMP-19249,Sales,2016,Entry Level,53335,Hybrid,8,4.0,0,6,Yes,0.37674163725618703,Medium Risk,10667.0
EMP-19250,Marketing,2016,Senior,129376,Hybrid,8,3.0,0,29,No,0.2433770445797702,Low Risk,25875.2
EMP-19251,Engineering,2016,Entry Level,49672,Hybrid,8,5.0,0,15,No,0.32934668547477797,Low Risk,9934.400000000001
EMP-19252,Engineering,2020,Mid Level,84726,Hybrid,4,5.0,0,27,No,0.22429230695599295,Low Risk,16945.2
EMP-19253,Finance,2023,Mid Level,87890,Fully Remote,1,5.0,0,9,No,0.11387970646456905,Low Risk,17578.0
EMP-19254,Engineering,2022,Entry Level,50290,Hybrid,2,1.0,1,1,Yes,0.5133709792377344,Medium Risk,10058.0
EMP-19255,Sales,2021,Mid Level,87074,Hybrid,3,2.0,0,13,No,0.3447633876971849,Low Risk,17414.8
EMP-19256,Engineering,2010,Mid Level,84420,Fully Remote,14,2.0,1,1,No,0.3242864839394228,Low Risk,16884.0
EMP-19257,Sales,2023,Mid Level,80294,Hybrid,1,4.0,0,37,No,0.2960507391931564,Low Risk,16058.800000000001
EMP-19258,Marketing,2013,Mid Level,85422,Hybrid,11,4.0,0,1,No,0.22398700210238157,Low Risk,17084.4
EMP-19259,Marketing,2020,Mid Level,81681,Never,4,4.0,0,8,No,0.2895375393097181,Low Risk,16336.2
EMP-19260,Marketing,2018,Executive,203482,Hybrid,6,3.0,1,0,No,0.09851081652701478,Low Risk,40696.4
EMP-19261,Engineering,2021,Entry Level,52897,Fully Remote,3,2.0,0,50,No,0.5782026992138601,Medium Risk,10579.400000000001
EMP-19262,Marketing,2021,Entry Level,52855,Hybrid,3,4.0,0,6,No,0.2853406703879664,Low Risk,10571.0
EMP-19263,Engineering,2018,Senior,127070,Hybrid,6,2.0,0,19,Yes,0.5452023825457127,Medium Risk,25414.0
EMP-19264,Finance,2018,Senior,131696,Hybrid,6,5.0,0,4,No,0.2320714551189402,Low Risk,26339.2
EMP-19265,Engineering,2018,Entry Level,47200,Fully Remote,6,2.0,0,24,Yes,0.60124534927252,Medium Risk,9440.0
EMP-19266,HR,2015,Entry Level,51994,Never,9,1.0,1,2,Yes,0.5776216751447277,Medium Risk,10398.800000000001
EMP-19267,HR,2010,Entry Level,50724,Hybrid,14,1.0,0,8,Yes,0.6398688974464567,Medium Risk,10144.800000000001
EMP-19268,Sales,2013,Mid Level,87256,Never,11,1.0,0,20,Yes,0.6224060648965143,Medium Risk,17451.2
EMP-19269,Marketing,2015,Entry Level,49077,Never,9,3.0,1,3,No,0.25832792455576414,Low Risk,9815.4
EMP-19270,Sales,2010,Entry Level,54597,Hybrid,14,3.0,1,19,No,0.16560350652396788,Low Risk,10919.400000000001
EMP-19271,HR,2017,Entry Level,46871,Hybrid,7,3.0,1,29,No,0.2149458012596898,Low Risk,9374.2
EMP-19272,Engineering,2011,Entry Level,46627,Fully Remote,13,5.0,0,17,Yes,0.33523083493773553,Low Risk,9325.4
EMP-19273,Marketing,2022,Entry Level,45630,Hybrid,2,3.0,0,0,No,0.24889866643581385,Low Risk,9126.0
EMP-19274,Sales,2021,Entry Level,46116,Never,3,4.0,0,4,No,0.28173907359917694,Low Risk,9223.2
EMP-19275,HR,2017,Mid Level,89210,Never,7,4.0,2,0,No,0.15857526580795672,Low Risk,17842.0
EMP-19276,Engineering,2015,Entry Level,50182,Never,9,2.0,0,16,Yes,0.7071451243663239,High Risk,10036.400000000001
EMP-19277,Engineering,2017,Entry Level,47932,Hybrid,7,5.0,1,20,No,0.19031997660764585,Low Risk,9586.4
EMP-19278,Sales,2016,Entry Level,47537,Hybrid,8,1.0,0,0,No,0.6352705368742555,Medium Risk,9507.4
EMP-19279,Engineering,2017,Mid Level,82919,Hybrid,7,3.0,1,30,No,0.11375894638582221,Low Risk,16583.8
EMP-19280,Sales,2016,Entry Level,45494,Never,8,4.0,0,118,Yes,0.6637652757425859,High Risk,9098.800000000001
EMP-19281,Marketing,2015,Mid Level,88808,Fully Remote,9,3.0,2,11,No,0.09256255634243976,Low Risk,17761.600000000002
EMP-19282,Engineering,2020,Entry Level,47662,Fully Remote,4,5.0,0,20,No,0.3031384160439796,Low Risk,9532.4
EMP-19283,Sales,2013,Senior,134343,Hybrid,11,3.0,0,7,No,0.21531509209819766,Low Risk,26868.600000000002
EMP-19284,Engineering,2021,Entry Level,50151,Hybrid,3,3.0,0,40,No,0.3809894217528285,Medium Risk,10030.2
EMP-19285,Sales,2012,Entry Level,49629,Hybrid,12,2.0,0,0,No,0.628604434150456,Medium Risk,9925.800000000001
EMP-19286,Engineering,2016,Mid Level,84560,Hybrid,8,3.0,1,0,No,0.09517712025532768,Low Risk,16912.0
EMP-19287,Sales,2012,Executive,201336,Hybrid,12,5.0,0,17,Yes,0.22577676637904598,Low Risk,40267.200000000004
EMP-19288,Marketing,2010,Executive,201614,Hybrid,14,4.0,0,56,No,0.41770926807629466,Medium Risk,40322.8
EMP-19289,Engineering,2014,Mid Level,86144,Hybrid,10,1.0,0,6,No,0.5139861564731304,Medium Risk,17228.8
EMP-19290,Finance,2021,Mid Level,87571,Fully Remote,3,4.0,0,30,No,0.13316528155437202,Low Risk,17514.2
EMP-19291,Sales,2012,Mid Level,84569,Fully Remote,12,4.0,0,6,Yes,0.2433694259839799,Low Risk,16913.8
EMP-19292,Sales,2018,Senior,134063,Hybrid,6,3.0,1,22,No,0.10039516716809103,Low Risk,26812.600000000002
EMP-19293,Engineering,2016,Entry Level,54696,Never,8,3.0,2,15,No,0.26055874944223884,Low Risk,10939.2
EMP-19294,Finance,2022,Senior,128485,Fully Remote,2,3.0,0,33,No,0.34348137837974585,Low Risk,25697.0
EMP-19295,Engineering,2023,Mid Level,88571,Hybrid,1,5.0,0,36,No,0.29710872100907276,Low Risk,17714.2
EMP-19296,Marketing,2012,Mid Level,81278,Hybrid,12,5.0,2,37,No,0.2282113938079539,Low Risk,16255.6
EMP-19297,Sales,2020,Senior,131303,Hybrid,4,5.0,1,14,No,0.10199661614072564,Low Risk,26260.600000000002
EMP-19298,Marketing,2022,Mid Level,89179,Hybrid,2,5.0,0,1,No,0.12812030385151416,Low Risk,17835.8
EMP-19299,Engineering,2014,Entry Level,52480,Never,10,2.0,0,15,Yes,0.7001610509859948,High Risk,10496.0
EMP-19300,Marketing,2013,Mid Level,88250,Hybrid,11,3.0,0,9,No,0.225765444309007,Low Risk,17650.0
EMP-19301,Finance,2019,Mid Level,86063,Hybrid,5,4.0,0,1,No,0.21962991957880557,Low Risk,17212.600000000002
EMP-19302,Finance,2018,Senior,134481,Fully Remote,6,1.0,1,4,No,0.3315846390394062,Low Risk,26896.2
EMP-19303,Engineering,2016,Entry Level,49818,Hybrid,8,4.0,1,4,No,0.19623048615830907,Low Risk,9963.6
EMP-19304,HR,2021,Entry Level,50408,Hybrid,3,1.0,2,0,Yes,0.5278207644529046,Medium Risk,10081.6
EMP-19305,Marketing,2014,Mid Level,89685,Never,10,5.0,0,37,Yes,0.5700669145033349,Medium Risk,17937.0
EMP-19306,Sales,2014,Entry Level,48087,Fully Remote,10,1.0,0,20,Yes,0.6390573864436884,Medium Risk,9617.4
EMP-19307,Engineering,2017,Senior,132727,Fully Remote,7,5.0,1,6,No,0.10501968951671722,Low Risk,26545.4
EMP-19308,Marketing,2014,Executive,197901,Hybrid,10,1.0,1,8,No,0.3308834410010516,Low Risk,39580.200000000004
EMP-19309,Sales,2010,Executive,196286,Fully Remote,14,1.0,0,72,Yes,0.7991136318259656,High Risk,39257.200000000004
EMP-19310,Marketing,2022,Entry Level,47576,Hybrid,2,2.0,0,7,No,0.4726926135688667,Medium Risk,9515.2
EMP-19311,Sales,2023,Senior,125584,Hybrid,1,2.0,1,4,No,0.3348292938382993,Low Risk,25116.800000000003
EMP-19312,Marketing,2012,Entry Level,46620,Hybrid,12,4.0,0,66,No,0.4366219405479259,Medium Risk,9324.0
EMP-19313,Engineering,2018,Executive,195264,Hybrid,6,5.0,0,94,No,0.39948211608081,Medium Risk,39052.8
EMP-19314,Engineering,2021,Entry Level,45664,Hybrid,3,3.0,0,12,No,0.20322484651090744,Low Risk,9132.800000000001
EMP-19315,Marketing,2018,Mid Level,85706,Hybrid,6,2.0,0,0,No,0.4939502618699405,Medium Risk,17141.2
EMP-19316,Engineering,2021,Mid Level,83919,Hybrid,3,4.0,1,7,No,0.07435252645035392,Low Risk,16783.8
EMP-19317,Engineering,2021,Entry Level,53110,Never,3,2.0,2,22,No,0.4759740563045586,Medium Risk,10622.0
EMP-19318,Sales,2013,Mid Level,80044,Hybrid,11,2.0,0,15,Yes,0.6258810467409791,Medium Risk,16008.800000000001
EMP-19319,Engineering,2015,Mid Level,85673,Never,9,2.0,0,1,Yes,0.5845822470897629,Medium Risk,17134.600000000002
EMP-19320,Engineering,2018,Mid Level,89628,Hybrid,6,2.0,0,12,No,0.5250932145204323,Medium Risk,17925.600000000002
EMP-19321,HR,2011,Entry Level,50822,Hybrid,13,2.0,0,0,Yes,0.6248176184205583,Medium Risk,10164.400000000001
EMP-19322,Engineering,2021,Entry Level,47048,Never,3,3.0,0,0,No,0.27229509795800927,Low Risk,9409.6
EMP-19323,Sales,2017,Mid Level,80462,Hybrid,7,2.0,0,3,Yes,0.5345907908899208,Medium Risk,16092.400000000001
EMP-19324,Engineering,2013,Entry Level,54083,Hybrid,11,3.0,2,8,No,0.19728832683601968,Low Risk,10816.6
EMP-19325,Engineering,2017,Mid Level,80680,Never,7,2.0,1,25,Yes,0.5145218853606267,Medium Risk,16136.0
EMP-19326,Sales,2018,Entry Level,51801,Hybrid,6,3.0,0,9,No,0.3708792097979493,Medium Risk,10360.2
EMP-19327,Marketing,2018,Senior,131297,Hybrid,6,3.0,0,7,Yes,0.2316293713096454,Low Risk,26259.4
EMP-19328,Finance,2015,Mid Level,82450,Hybrid,9,3.0,0,28,No,0.24232337527451747,Low Risk,16490.0
EMP-19329,Engineering,2013,Mid Level,86771,Hybrid,11,4.0,0,0,No,0.2337565812333238,Low Risk,17354.2
EMP-19330,Engineering,2023,Senior,129158,Hybrid,1,4.0,1,9,No,0.07328495013742246,Low Risk,25831.600000000002
EMP-19331,Sales,2018,Entry Level,50382,Fully Remote,6,5.0,2,1,No,0.21406973365991014,Low Risk,10076.400000000001
EMP-19332,Sales,2012,Entry Level,46519,Hybrid,12,2.0,0,9,No,0.5935385524153741,Medium Risk,9303.800000000001
EMP-19333,Marketing,2017,Entry Level,53819,Never,7,4.0,0,2,No,0.38878923038023183,Medium Risk,10763.800000000001
EMP-19334,Sales,2021,Senior,131757,Fully Remote,3,5.0,1,13,No,0.07828668172692796,Low Risk,26351.4
EMP-19335,Sales,2018,Entry Level,54029,Fully Remote,6,5.0,0,0,No,0.38271555983421707,Medium Risk,10805.800000000001
EMP-19336,Engineering,2011,Entry Level,46483,Hybrid,13,5.0,1,1,No,0.18957094196330623,Low Risk,9296.6
EMP-19337,Sales,2019,Entry Level,54446,Fully Remote,5,4.0,0,17,No,0.33748399734357165,Low Risk,10889.2
EMP-19338,Sales,2019,Mid Level,83136,Hybrid,5,2.0,0,11,Yes,0.507706386281798,Medium Risk,16627.2
EMP-19339,Sales,2017,Senior,130995,Fully Remote,7,1.0,1,2,No,0.35149473639554074,Medium Risk,26199.0
EMP-19340,HR,2013,Mid Level,89422,Hybrid,11,2.0,1,7,No,0.3265849668300971,Low Risk,17884.4
EMP-19341,Marketing,2014,Mid Level,86145,Never,10,1.0,2,6,No,0.37991891383973003,Medium Risk,17229.0
EMP-19342,HR,2014,Entry Level,49885,Never,10,4.0,0,4,Yes,0.36167438500051574,Medium Risk,9977.0
EMP-19343,Engineering,2016,Entry Level,48450,Hybrid,8,1.0,0,5,No,0.6026405874901133,Medium Risk,9690.0
EMP-19344,Marketing,2018,Mid Level,81735,Hybrid,6,1.0,0,32,No,0.644152865960446,Medium Risk,16347.0
EMP-19345,Finance,2014,Entry Level,45072,Hybrid,10,4.0,0,32,Yes,0.4849249639040331,Medium Risk,9014.4
EMP-19346,Engineering,2013,Mid Level,81566,Never,11,5.0,1,3,Yes,0.17665932229800266,Low Risk,16313.2
EMP-19347,Sales,2012,Entry Level,52678,Hybrid,12,4.0,1,7,No,0.17313365505455927,Low Risk,10535.6
EMP-19348,Engineering,2018,Mid Level,89133,Fully Remote,6,5.0,0,45,Yes,0.47976154392845805,Medium Risk,17826.600000000002
EMP-19349,HR,2019,Senior,130986,Hybrid,5,1.0,0,35,Yes,0.6981449076709692,High Risk,26197.2
EMP-19350,Engineering,2017,Entry Level,54993,Hybrid,7,3.0,0,6,No,0.321917488257461,Low Risk,10998.6
EMP-19351,Sales,2023,Mid Level,87587,Hybrid,1,3.0,0,3,No,0.12217040787044967,Low Risk,17517.4
EMP-19352,Sales,2023,Mid Level,83295,Never,1,4.0,0,15,No,0.20768657867492235,Low Risk,16659.0
EMP-19353,Finance,2011,Entry Level,46087,Never,13,3.0,1,98,No,0.34847320684199246,Low Risk,9217.4
EMP-19354,Marketing,2021,Mid Level,88310,Hybrid,3,4.0,2,31,No,0.19967716540062572,Low Risk,17662.0
EMP-19355,Engineering,2014,Mid Level,82897,Never,10,2.0,0,20,Yes,0.593075196747506,Medium Risk,16579.4
EMP-19356,Engineering,2010,Entry Level,52738,Never,14,1.0,0,3,No,0.6524087578985749,High Risk,10547.6
EMP-19357,Sales,2020,Mid Level,86461,Hybrid,4,4.0,1,5,No,0.09453655318106868,Low Risk,17292.2
EMP-19358,HR,2020,Mid Level,89974,Never,4,3.0,0,1,Yes,0.2873515772862991,Low Risk,17994.8
EMP-19359,Engineering,2010,Entry Level,54926,Fully Remote,14,2.0,0,46,No,0.7107103429028137,High Risk,10985.2
EMP-19360,Engineering,2011,Entry Level,53161,Hybrid,13,3.0,0,16,No,0.323169782779826,Low Risk,10632.2
EMP-19361,Engineering,2014,Entry Level,54159,Hybrid,10,5.0,0,42,No,0.5014735791081706,Medium Risk,10831.800000000001
EMP-19362,Sales,2021,Entry Level,52904,Never,3,2.0,0,1,No,0.5410619581167825,Medium Risk,10580.800000000001
EMP-19363,Sales,2016,Entry Level,50273,Hybrid,8,4.0,0,12,No,0.3668136165915917,Medium Risk,10054.6
EMP-19364,Sales,2010,Mid Level,85984,Hybrid,14,3.0,1,9,No,0.08479748165500826,Low Risk,17196.8
EMP-19365,Sales,2020,Entry Level,45881,Never,4,4.0,0,3,Yes,0.3794598202220355,Medium Risk,9176.2
EMP-19366,Sales,2017,Mid Level,86322,Fully Remote,7,4.0,0,0,No,0.23187884602421036,Low Risk,17264.4
EMP-19367,Engineering,2017,Mid Level,82284,Hybrid,7,4.0,0,7,No,0.2403406625391329,Low Risk,16456.8
EMP-19368,Sales,2013,Mid Level,89950,Never,11,2.0,2,13,Yes,0.4298853878321702,Medium Risk,17990.0
EMP-19369,Engineering,2023,Entry Level,46537,Hybrid,1,1.0,0,19,Yes,0.5028812947301112,Medium Risk,9307.4
EMP-19370,Engineering,2019,Mid Level,82441,Fully Remote,5,2.0,2,10,Yes,0.3496679809518556,Low Risk,16488.2
EMP-19371,Engineering,2012,Entry Level,48992,Hybrid,12,4.0,0,0,Yes,0.3321188182513275,Low Risk,9798.4
EMP-19372,Engineering,2021,Entry Level,47478,Never,3,5.0,0,34,Yes,0.49065941960981463,Medium Risk,9495.6
EMP-19373,Marketing,2017,Senior,131797,Hybrid,7,1.0,1,2,No,0.3641233679232185,Medium Risk,26359.4
EMP-19374,HR,2013,Mid Level,81744,Hybrid,11,5.0,0,23,No,0.2263664438585803,Low Risk,16348.800000000001
EMP-19375,HR,2019,Entry Level,49743,Fully Remote,5,4.0,0,9,Yes,0.36629634197773037,Medium Risk,9948.6
EMP-19376,Sales,2022,Entry Level,45760,Hybrid,2,4.0,0,0,No,0.25233657742979737,Low Risk,9152.0
EMP-19377,Sales,2020,Entry Level,50589,Never,4,3.0,0,7,No,0.3618057220577925,Medium Risk,10117.800000000001
EMP-19378,Engineering,2013,Entry Level,48265,Hybrid,11,3.0,0,0,No,0.32243255475193555,Low Risk,9653.0
EMP-19379,Finance,2019,Senior,128402,Hybrid,5,4.0,0,27,No,0.24366046490604315,Low Risk,25680.4
EMP-19380,Marketing,2014,Entry Level,50704,Fully Remote,10,5.0,1,16,No,0.19791064844640413,Low Risk,10140.800000000001
EMP-19381,Engineering,2016,Senior,129550,Never,8,4.0,2,11,No,0.13757681360363377,Low Risk,25910.0
EMP-19382,HR,2022,Entry Level,48807,Hybrid,2,4.0,0,71,No,0.42651945146626,Medium Risk,9761.4
EMP-19383,Sales,2018,Mid Level,85654,Fully Remote,6,1.0,0,14,No,0.5032205474350417,Medium Risk,17130.8
EMP-19384,Engineering,2021,Executive,197246,Hybrid,3,5.0,1,20,No,0.08319674564577925,Low Risk,39449.200000000004
EMP-19385,Engineering,2011,Mid Level,83937,Never,13,4.0,1,22,No,0.16781025474962463,Low Risk,16787.4
EMP-19386,Engineering,2017,Mid Level,86481,Never,7,1.0,0,33,Yes,0.8097102891081447,High Risk,17296.2
EMP-19387,Engineering,2018,Entry Level,50099,Hybrid,6,3.0,1,7,No,0.1995354942659847,Low Risk,10019.800000000001
