Contract_ID,Close_Date,Sales_Region,Subscription_Tier,Acquisition_Channel,Churn_Risk,Monthly_Recurring_Rev,Customer_Acquisition_Cost,Expected_Lifespan_Months,Total_Contract_Value,Customer_Lifetime_Value,LTV_to_CAC_Ratio
9002524,2023-10-26,LATAM,Enterprise,Paid Ads,Low,4237,1022,57,241509,205282.65,200.86
9007410,2023-10-26,APAC,Team,Inbound Organic,Medium,418,414,27,11286,9593.1,23.17
9006576,2023-10-26,North America,Team,Inbound Organic,Low,368,474,19,6992,5943.2,12.54
9003535,2023-10-26,APAC,Professional,Outbound Sales,Low,1273,4235,26,33098,28133.3,6.64
9009014,2023-10-26,EMEA,Professional,Outbound Sales,Medium,1228,3441,40,49120,41752.0,12.13
9005141,2023-10-26,EMEA,Professional,Inbound Organic,Low,1146,558,39,44694,37989.9,68.08
9008421,2023-10-26,North America,Professional,Inbound Organic,Low,1099,524,38,41762,35497.7,67.74
9004291,2023-10-27,North America,Team,Inbound Organic,Medium,398,435,17,6766,5751.099999999999,13.22
9004766,2023-10-27,EMEA,Team,Inbound Organic,Medium,415,494,17,7055,5996.75,12.14
9004585,2023-10-27,EMEA,Starter,Paid Ads,Low,99,1033,9,891,757.35,0.73
9009320,2023-10-27,EMEA,Team,Outbound Sales,Low,416,2871,29,12064,10254.4,3.57
9003285,2023-10-27,LATAM,Team,Paid Ads,Medium,408,968,26,10608,9016.8,9.31
9001617,2023-10-27,APAC,Starter,Inbound Organic,Low,103,436,9,927,787.9499999999999,1.81
9002252,2023-10-27,EMEA,Starter,Inbound Organic,Low,108,561,9,972,826.1999999999999,1.47
9009278,2023-10-27,APAC,Team,Inbound Organic,Medium,370,403,26,9620,8177.0,20.29
9000769,2023-10-27,APAC,Professional,Inbound Organic,Medium,1230,561,37,45510,38683.5,68.95
9009351,2023-10-27,LATAM,Team,Paid Ads,Low,417,980,24,10008,8506.8,8.68
9002566,2023-10-27,EMEA,Team,Inbound Organic,Low,368,612,27,9936,8445.6,13.8
9009056,2023-10-27,North America,Professional,Inbound Organic,Medium,1295,527,27,34965,29720.25,56.4
9007113,2023-10-27,EMEA,Starter,Inbound Organic,Low,104,489,12,1248,1060.8,2.17
9005102,2023-10-28,APAC,Professional,Inbound Organic,Low,1190,454,44,52360,44506.0,98.03
9004804,2023-10-28,LATAM,Team,Outbound Sales,Low,376,3452,18,6768,5752.8,1.67
9007857,2023-10-28,North America,Team,Inbound Organic,Low,366,494,23,8418,7155.3,14.48
9009313,2023-10-28,EMEA,Starter,Inbound Organic,Low,107,416,12,1284,1091.3999999999999,2.62
9007321,2023-10-28,APAC,Professional,Partner Referral,Low,1203,844,32,38496,32721.6,38.77
9008065,2023-10-28,North America,Enterprise,Paid Ads,Low,4420,1334,42,185640,157794.0,118.29
9005865,2023-10-28,North America,Team,Outbound Sales,Low,412,3934,23,9476,8054.599999999999,2.05
9004266,2023-10-28,EMEA,Professional,Paid Ads,High,1126,1431,35,39410,33498.5,23.41
9008750,2023-10-28,APAC,Enterprise,Inbound Organic,Low,4556,452,36,164016,139413.6,308.44
9001621,2023-10-28,North America,Team,Outbound Sales,Low,439,4230,20,8780,7463.0,1.76
9008158,2023-10-28,North America,Enterprise,Outbound Sales,Medium,4528,3368,43,194704,165498.4,49.14
9009624,2023-10-29,EMEA,Team,Outbound Sales,Medium,365,3193,29,10585,8997.25,2.82
9006634,2023-10-29,EMEA,Professional,Paid Ads,High,1227,1066,32,39264,33374.4,31.31
9004400,2023-10-29,North America,Team,Outbound Sales,Low,425,2810,25,10625,9031.25,3.21
9003688,2023-10-29,North America,Professional,Paid Ads,Low,1122,1471,43,48246,41009.1,27.88
9008269,2023-10-29,North America,Enterprise,Inbound Organic,Low,4551,465,52,236652,201154.19999999998,432.59
9008776,2023-10-29,North America,Team,Inbound Organic,Low,369,455,24,8856,7527.599999999999,16.54
9001225,2023-10-29,North America,Team,Partner Referral,Low,381,787,24,9144,7772.4,9.88
9000894,2023-10-29,APAC,Professional,Outbound Sales,Medium,1146,4272,28,32088,27274.8,6.38
9001250,2023-10-29,North America,Professional,Paid Ads,Low,1202,999,37,44474,37802.9,37.84
9002658,2023-10-30,APAC,Team,Inbound Organic,Medium,381,476,29,11049,9391.65,19.73
9001347,2023-10-30,APAC,Starter,Inbound Organic,Medium,102,546,8,816,693.6,1.27
9007811,2023-10-30,EMEA,Enterprise,Inbound Organic,Medium,4761,449,54,257094,218529.9,486.7
9000492,2023-10-30,LATAM,Team,Outbound Sales,Low,364,4172,23,8372,7116.2,1.71
9004413,2023-10-30,EMEA,Team,Outbound Sales,Low,367,3840,20,7340,6239.0,1.62
9002370,2023-10-30,EMEA,Starter,Partner Referral,Low,97,802,11,1067,906.9499999999999,1.13
9007898,2023-10-30,North America,Professional,Inbound Organic,Low,1133,482,37,41921,35632.85,73.93
9007438,2023-10-30,EMEA,Starter,Outbound Sales,Low,96,3175,14,1344,1142.3999999999999,0.36
9002830,2023-10-30,EMEA,Starter,Paid Ads,Low,105,1180,8,840,714.0,0.61
9007557,2023-10-30,EMEA,Enterprise,Inbound Organic,Low,4442,523,53,235426,200112.1,382.62
9008301,2023-10-30,North America,Enterprise,Partner Referral,Low,4628,711,49,226772,192756.19999999998,271.11
9008405,2023-10-30,North America,Enterprise,Paid Ads,Low,4513,1146,36,162468,138097.8,120.5
9006325,2023-10-30,APAC,Team,Outbound Sales,Low,400,3753,18,7200,6120.0,1.63
9003196,2023-10-30,APAC,Team,Inbound Organic,Medium,371,522,27,10017,8514.449999999999,16.31
9002558,2023-10-30,EMEA,Professional,Outbound Sales,Low,1158,4178,31,35898,30513.3,7.3
9006841,2023-10-30,APAC,Starter,Inbound Organic,Medium,100,547,9,900,765.0,1.4
9008265,2023-10-31,EMEA,Team,Partner Referral,Low,436,712,22,9592,8153.2,11.45
9000340,2023-10-31,EMEA,Professional,Partner Referral,High,1096,830,38,41648,35400.799999999996,42.65
9001064,2023-10-31,North America,Professional,Paid Ads,Low,1258,1162,28,35224,29940.399999999998,25.77
9002977,2023-10-31,North America,Professional,Paid Ads,Low,1254,1019,36,45144,38372.4,37.66
9002789,2023-10-31,North America,Enterprise,Inbound Organic,Low,4364,486,35,152740,129829.0,267.14
9002787,2023-10-31,North America,Starter,Outbound Sales,Medium,91,3475,13,1183,1005.55,0.29
9004431,2023-10-31,North America,Team,Inbound Organic,Medium,431,617,28,12068,10257.8,16.63
9006193,2023-10-31,North America,Starter,Paid Ads,Low,104,1179,15,1560,1326.0,1.12
9009866,2023-10-31,North America,Team,Inbound Organic,Medium,367,442,20,7340,6239.0,14.12
9009333,2023-11-01,North America,Starter,Outbound Sales,Low,98,4233,11,1078,916.3,0.22
9008741,2023-11-01,North America,Enterprise,Outbound Sales,Low,4722,3572,48,226656,192657.6,53.94
9001165,2023-11-01,North America,Starter,Partner Referral,Low,96,913,10,960,816.0,0.89
9002352,2023-11-01,EMEA,Professional,Inbound Organic,Low,1178,401,45,53010,45058.5,112.37
9005966,2023-11-01,EMEA,Team,Paid Ads,Low,422,1320,25,10550,8967.5,6.79
9000148,2023-11-01,EMEA,Professional,Inbound Organic,Low,1133,482,38,43054,36595.9,75.93
9007014,2023-11-01,EMEA,Starter,Outbound Sales,Low,96,3275,13,1248,1060.8,0.32
9008125,2023-11-01,EMEA,Starter,Partner Referral,Medium,93,640,13,1209,1027.6499999999999,1.61
9002238,2023-11-01,APAC,Starter,Paid Ads,Low,91,992,9,819,696.15,0.7
9009124,2023-11-01,North America,Starter,Partner Referral,Low,107,982,13,1391,1182.35,1.2
9005440,2023-11-01,EMEA,Enterprise,Paid Ads,High,4747,1331,48,227856,193677.6,145.51
9005309,2023-11-01,North America,Starter,Paid Ads,Low,105,1067,12,1260,1071.0,1.0
9002934,2023-11-01,North America,Starter,Outbound Sales,Low,99,3057,15,1485,1262.25,0.41
9007112,2023-11-02,APAC,Professional,Partner Referral,Low,1092,869,35,38220,32487.0,37.38
9000146,2023-11-02,EMEA,Starter,Inbound Organic,Low,96,464,8,768,652.8,1.41
9004244,2023-11-02,North America,Enterprise,Partner Referral,Medium,4434,933,44,195096,165831.6,177.74
9004615,2023-11-02,North America,Team,Paid Ads,Low,408,1472,18,7344,6242.4,4.24
9008688,2023-11-02,North America,Starter,Inbound Organic,Low,107,530,12,1284,1091.3999999999999,2.06
9004993,2023-11-02,EMEA,Professional,Partner Referral,Low,1086,684,36,39096,33231.6,48.58
9002736,2023-11-02,North America,Starter,Inbound Organic,Medium,103,440,11,1133,963.05,2.19
9000295,2023-11-02,North America,Enterprise,Inbound Organic,High,4059,435,42,170478,144906.3,333.12
9003626,2023-11-02,APAC,Starter,Partner Referral,Medium,101,987,9,909,772.65,0.78
9002550,2023-11-02,APAC,Starter,Paid Ads,Medium,102,1404,12,1224,1040.3999999999999,0.74
9006675,2023-11-02,LATAM,Team,Inbound Organic,Low,367,576,20,7340,6239.0,10.83
9007013,2023-11-02,EMEA,Starter,Inbound Organic,Low,96,553,11,1056,897.6,1.62
9005517,2023-11-02,North America,Starter,Inbound Organic,Low,98,596,13,1274,1082.8999999999999,1.82
9006395,2023-11-02,North America,Starter,Outbound Sales,Low,92,4190,13,1196,1016.6,0.24
9003778,2023-11-02,APAC,Professional,Paid Ads,Low,1143,1412,44,50292,42748.2,30.27
9008160,2023-11-02,LATAM,Professional,Partner Referral,Medium,1231,711,44,54164,46039.4,64.75
9007670,2023-11-02,EMEA,Starter,Outbound Sales,Low,108,3382,10,1080,918.0,0.27
9009287,2023-11-03,LATAM,Starter,Inbound Organic,Medium,100,510,14,1400,1190.0,2.33
9005927,2023-11-03,North America,Team,Partner Referral,Low,438,893,29,12702,10796.699999999999,12.09
9008281,2023-11-03,North America,Starter,Paid Ads,Low,94,1123,12,1128,958.8,0.85
9003051,2023-11-03,APAC,Professional,Inbound Organic,Medium,1276,431,44,56144,47722.4,110.72
9003883,2023-11-03,North America,Team,Outbound Sales,Low,420,4108,28,11760,9996.0,2.43
9002175,2023-11-04,EMEA,Professional,Inbound Organic,Low,1276,607,45,57420,48807.0,80.41
9001766,2023-11-04,North America,Team,Inbound Organic,Low,429,602,28,12012,10210.199999999999,16.96
9002998,2023-11-04,North America,Team,Outbound Sales,Low,406,3315,22,8932,7592.2,2.29
9001239,2023-11-04,North America,Team,Outbound Sales,Medium,430,3377,19,8170,6944.5,2.06
9004516,2023-11-04,EMEA,Starter,Paid Ads,Low,102,1236,14,1428,1213.8,0.98
9004491,2023-11-04,North America,Starter,Paid Ads,Low,97,1225,11,1067,906.9499999999999,0.74
9003619,2023-11-04,APAC,Professional,Outbound Sales,Low,1185,3056,35,41475,35253.75,11.54
9008718,2023-11-04,North America,Professional,Partner Referral,Low,1196,900,41,49036,41680.6,46.31
9000331,2023-11-04,North America,Professional,Inbound Organic,Medium,1161,431,27,31347,26644.95,61.82
9004945,2023-11-04,North America,Enterprise,Outbound Sales,Medium,4211,2821,61,256871,218340.35,77.4
9000210,2023-11-04,LATAM,Professional,Partner Referral,Medium,1087,827,41,44567,37881.95,45.81
9000204,2023-11-04,EMEA,Starter,Inbound Organic,Medium,92,452,9,828,703.8,1.56
9003954,2023-11-04,APAC,Professional,Inbound Organic,Low,1285,624,39,50115,42597.75,68.27
9005432,2023-11-04,LATAM,Starter,Partner Referral,Low,103,835,11,1133,963.05,1.15
9007979,2023-11-05,LATAM,Team,Inbound Organic,High,410,484,19,7790,6621.5,13.68
9009732,2023-11-05,APAC,Team,Outbound Sales,Low,375,3001,23,8625,7331.25,2.44
9005275,2023-11-05,North America,Professional,Partner Referral,Low,1147,643,42,48174,40947.9,63.68
9005270,2023-11-05,APAC,Team,Inbound Organic,Low,431,509,29,12499,10624.15,20.87
9004111,2023-11-05,North America,Team,Paid Ads,High,400,1185,30,12000,10200.0,8.61
9009534,2023-11-05,EMEA,Starter,Partner Referral,Low,106,739,10,1060,901.0,1.22
9000654,2023-11-05,North America,Professional,Partner Referral,Low,1305,900,26,33930,28840.5,32.04
9001986,2023-11-05,EMEA,Team,Inbound Organic,Low,369,478,23,8487,7213.95,15.09
9009114,2023-11-05,North America,Enterprise,Paid Ads,Low,4429,1410,52,230308,195761.8,138.84
9002075,2023-11-05,EMEA,Starter,Paid Ads,Low,99,1478,9,891,757.35,0.51
9007900,2023-11-05,LATAM,Starter,Paid Ads,Medium,94,1346,13,1222,1038.7,0.77
9000577,2023-11-05,APAC,Team,Inbound Organic,Low,431,517,24,10344,8792.4,17.01
9003094,2023-11-05,North America,Starter,Outbound Sales,Low,92,3409,14,1288,1094.8,0.32
9009372,2023-11-06,North America,Starter,Inbound Organic,Low,90,468,11,990,841.5,1.8
9009942,2023-11-06,North America,Team,Partner Referral,Low,370,848,19,7030,5975.5,7.05
9008601,2023-11-06,EMEA,Starter,Partner Referral,Medium,90,893,13,1170,994.5,1.11
9007299,2023-11-06,North America,Starter,Inbound Organic,Low,100,607,13,1300,1105.0,1.82
9005692,2023-11-06,North America,Starter,Inbound Organic,Low,104,444,13,1352,1149.2,2.59
9002888,2023-11-06,EMEA,Starter,Inbound Organic,Medium,100,404,10,1000,850.0,2.1
9007570,2023-11-06,LATAM,Starter,Inbound Organic,Medium,105,415,8,840,714.0,1.72
9009852,2023-11-06,North America,Starter,Outbound Sales,Low,94,3747,13,1222,1038.7,0.28
9001622,2023-11-06,APAC,Professional,Paid Ads,Low,1228,1154,31,38068,32357.8,28.04
9008207,2023-11-06,EMEA,Team,Outbound Sales,Low,390,2982,19,7410,6298.5,2.11
9008662,2023-11-06,North America,Professional,Inbound Organic,Low,1237,499,34,42058,35749.299999999996,71.64
9007020,2023-11-06,North America,Starter,Inbound Organic,High,108,520,15,1620,1377.0,2.65
9006531,2023-11-06,APAC,Enterprise,Outbound Sales,Low,4103,3538,48,196944,167402.4,47.32
9004260,2023-11-06,APAC,Starter,Paid Ads,Low,99,1394,13,1287,1093.95,0.78
9004514,2023-11-06,North America,Team,Paid Ads,Low,385,1065,17,6545,5563.25,5.22
9000177,2023-11-06,North America,Professional,Paid Ads,Medium,1212,1004,35,42420,36057.0,35.91
9004359,2023-11-07,LATAM,Starter,Paid Ads,Low,93,977,12,1116,948.6,0.97
9003091,2023-11-07,North America,Professional,Inbound Organic,Medium,1121,426,43,48203,40972.549999999996,96.18
9003492,2023-11-07,North America,Starter,Inbound Organic,Low,101,484,15,1515,1287.75,2.66
9001335,2023-11-07,APAC,Professional,Outbound Sales,Low,1226,4348,26,31876,27094.6,6.23
9003990,2023-11-07,North America,Starter,Inbound Organic,Low,103,613,10,1030,875.5,1.43
9009414,2023-11-07,North America,Starter,Outbound Sales,Medium,107,3923,10,1070,909.5,0.23
9003115,2023-11-07,APAC,Starter,Paid Ads,Low,102,1086,13,1326,1127.1,1.04
9003998,2023-11-07,APAC,Team,Partner Referral,Low,383,658,25,9575,8138.75,12.37
9009862,2023-11-07,LATAM,Professional,Partner Referral,Medium,1252,917,34,42568,36182.799999999996,39.46
9003746,2023-11-07,APAC,Team,Paid Ads,Medium,377,996,22,8294,7049.9,7.08
9004645,2023-11-07,North America,Starter,Paid Ads,High,94,1096,10,940,799.0,0.73
9004866,2023-11-07,North America,Enterprise,Inbound Organic,High,4136,590,44,181984,154686.4,262.18
9006027,2023-11-07,North America,Team,Paid Ads,High,369,1024,17,6273,5332.05,5.21
9001410,2023-11-07,North America,Team,Inbound Organic,Low,414,485,26,10764,9149.4,18.86
9005980,2023-11-07,EMEA,Team,Paid Ads,Low,431,1030,29,12499,10624.15,10.31
9004650,2023-11-07,North America,Professional,Outbound Sales,Medium,1132,3259,35,39620,33677.0,10.33
9000029,2023-11-08,EMEA,Starter,Outbound Sales,Low,99,4146,12,1188,1009.8,0.24
9002546,2023-11-08,APAC,Enterprise,Inbound Organic,Low,4643,551,56,260008,221006.8,401.1
9005528,2023-11-08,APAC,Starter,Inbound Organic,Low,97,537,15,1455,1236.75,2.3
9005357,2023-11-08,EMEA,Team,Outbound Sales,Medium,425,3633,21,8925,7586.25,2.09
9009071,2023-11-08,North America,Starter,Outbound Sales,High,90,3343,13,1170,994.5,0.3
9005553,2023-11-08,North America,Starter,Outbound Sales,Low,98,2900,8,784,666.4,0.23
9006131,2023-11-08,North America,Team,Inbound Organic,Low,371,609,24,8904,7568.4,12.43
9005882,2023-11-08,EMEA,Starter,Inbound Organic,High,103,557,10,1030,875.5,1.57
9004374,2023-11-08,APAC,Starter,Outbound Sales,High,106,3206,15,1590,1351.5,0.42
9002052,2023-11-08,EMEA,Professional,Paid Ads,Low,1120,1419,37,41440,35224.0,24.82
9005999,2023-11-08,EMEA,Team,Partner Referral,Medium,398,975,22,8756,7442.599999999999,7.63
9004020,2023-11-08,EMEA,Starter,Outbound Sales,Low,108,3474,10,1080,918.0,0.26
9000063,2023-11-08,North America,Professional,Outbound Sales,Medium,1173,4166,32,37536,31905.6,7.66
9007459,2023-11-08,EMEA,Professional,Paid Ads,Low,1239,971,41,50799,43179.15,44.47
9005926,2023-11-08,EMEA,Starter,Outbound Sales,Low,93,3907,11,1023,869.55,0.22
9003059,2023-11-08,North America,Team,Outbound Sales,Low,424,3694,28,11872,10091.199999999999,2.73
9003305,2023-11-08,North America,Team,Paid Ads,High,407,1235,26,10582,8994.699999999999,7.28
9000872,2023-11-09,LATAM,Professional,Inbound Organic,Low,1107,559,46,50922,43283.7,77.43
9007646,2023-11-09,North America,Team,Inbound Organic,Low,364,423,28,10192,8663.199999999999,20.48
9005832,2023-11-09,APAC,Enterprise,Inbound Organic,Low,4592,576,60,275520,234192.0,406.58
9002522,2023-11-09,EMEA,Starter,Partner Referral,High,91,649,9,819,696.15,1.07
9006730,2023-11-09,EMEA,Professional,Partner Referral,Low,1087,753,26,28262,24022.7,31.9
9006329,2023-11-09,EMEA,Team,Inbound Organic,High,432,481,26,11232,9547.199999999999,19.85
9007972,2023-11-09,LATAM,Team,Outbound Sales,Low,432,3128,17,7344,6242.4,2.0
9002442,2023-11-09,EMEA,Starter,Outbound Sales,Low,98,4189,9,882,749.6999999999999,0.18
9007925,2023-11-09,EMEA,Professional,Outbound Sales,Low,1146,3898,34,38964,33119.4,8.5
9007978,2023-11-09,North America,Enterprise,Inbound Organic,Low,4113,422,51,209763,178298.55,422.51
9002359,2023-11-09,North America,Enterprise,Partner Referral,High,4730,737,34,160820,136697.0,185.48
9009169,2023-11-09,APAC,Professional,Partner Referral,Low,1087,877,41,44567,37881.95,43.19
9006543,2023-11-09,North America,Professional,Outbound Sales,Low,1306,3161,40,52240,44404.0,14.05
9004074,2023-11-09,North America,Professional,Inbound Organic,Low,1206,488,45,54270,46129.5,94.53
9004916,2023-11-09,EMEA,Starter,Partner Referral,Medium,104,657,14,1456,1237.6,1.88
9002107,2023-11-09,North America,Professional,Inbound Organic,Medium,1247,485,36,44892,38158.2,78.68
9008571,2023-11-09,EMEA,Team,Paid Ads,Low,390,1406,19,7410,6298.5,4.48
9006595,2023-11-10,EMEA,Starter,Partner Referral,Medium,89,744,8,712,605.1999999999999,0.81
9009908,2023-11-10,APAC,Team,Inbound Organic,Low,368,521,30,11040,9384.0,18.01
9005591,2023-11-10,North America,Team,Outbound Sales,Low,370,3466,28,10360,8806.0,2.54
9002413,2023-11-10,North America,Starter,Outbound Sales,Low,108,2914,8,864,734.4,0.25
9000653,2023-11-10,North America,Team,Partner Referral,Low,393,645,22,8646,7349.099999999999,11.39
9002348,2023-11-10,LATAM,Starter,Outbound Sales,Low,97,2952,10,970,824.5,0.28
9006100,2023-11-10,North America,Team,Outbound Sales,Low,424,3766,18,7632,6487.2,1.72
9002962,2023-11-10,North America,Starter,Outbound Sales,Low,100,4146,11,1100,935.0,0.23
9001885,2023-11-10,LATAM,Starter,Inbound Organic,Low,106,621,15,1590,1351.5,2.18
9000525,2023-11-10,North America,Team,Outbound Sales,Low,434,3534,20,8680,7378.0,2.09
9004890,2023-11-10,North America,Starter,Partner Referral,Low,107,686,13,1391,1182.35,1.72
9006867,2023-11-10,North America,Professional,Inbound Organic,Low,1279,464,35,44765,38050.25,82.0
9000414,2023-11-11,North America,Enterprise,Inbound Organic,Low,4820,466,49,236180,200753.0,430.8
9007253,2023-11-11,EMEA,Team,Inbound Organic,Low,374,543,18,6732,5722.2,10.54
9005493,2023-11-11,EMEA,Team,Paid Ads,Low,417,1496,17,7089,6025.65,4.03
9005427,2023-11-11,EMEA,Starter,Outbound Sales,Low,105,3855,11,1155,981.75,0.25
9005585,2023-11-11,EMEA,Team,Partner Referral,Low,415,665,28,11620,9877.0,14.85
9001923,2023-11-11,North America,Professional,Partner Referral,Low,1190,968,27,32130,27310.5,28.21
9004489,2023-11-11,North America,Team,Partner Referral,Low,386,744,19,7334,6233.9,8.38
9008400,2023-11-11,EMEA,Team,Outbound Sales,Medium,401,3502,24,9624,8180.4,2.34
9006608,2023-11-11,APAC,Starter,Inbound Organic,Medium,91,486,14,1274,1082.8999999999999,2.23
9004601,2023-11-11,North America,Starter,Inbound Organic,Medium,96,462,10,960,816.0,1.77
9003344,2023-11-12,North America,Professional,Inbound Organic,Low,1134,412,25,28350,24097.5,58.49
9006877,2023-11-12,North America,Starter,Paid Ads,High,100,1260,13,1300,1105.0,0.88
9004025,2023-11-12,EMEA,Enterprise,Paid Ads,Low,4704,1266,41,192864,163934.4,129.49
9006982,2023-11-12,North America,Starter,Inbound Organic,Low,92,411,15,1380,1173.0,2.85
9006946,2023-11-12,EMEA,Team,Paid Ads,Medium,382,1065,17,6494,5519.9,5.18
9000862,2023-11-12,LATAM,Professional,Inbound Organic,Low,1207,573,40,48280,41038.0,71.62
9009952,2023-11-12,EMEA,Professional,Partner Referral,Low,1298,713,25,32450,27582.5,38.69
9004371,2023-11-12,North America,Team,Inbound Organic,Low,429,400,19,8151,6928.349999999999,17.32
9005271,2023-11-12,North America,Starter,Inbound Organic,High,92,449,9,828,703.8,1.57
9001492,2023-11-12,EMEA,Starter,Inbound Organic,Low,93,594,9,837,711.4499999999999,1.2
9003066,2023-11-12,EMEA,Team,Inbound Organic,Low,391,503,21,8211,6979.349999999999,13.88
9006001,2023-11-12,EMEA,Professional,Outbound Sales,Medium,1300,3422,38,49400,41990.0,12.27
9009790,2023-11-12,EMEA,Team,Outbound Sales,High,392,3748,28,10976,9329.6,2.49
9004586,2023-11-12,LATAM,Team,Inbound Organic,Low,411,485,21,8631,7336.349999999999,15.13
9000282,2023-11-12,North America,Professional,Outbound Sales,Medium,1252,4319,28,35056,29797.6,6.9
9000199,2023-11-12,EMEA,Team,Inbound Organic,Low,421,530,30,12630,10735.5,20.26
9007573,2023-11-12,North America,Professional,Partner Referral,Low,1276,946,26,33176,28199.6,29.81
